member_id,full_date,year,month,day,day_of_week,purchase_id
1578,2014-08-24,2014,8,24,6,7f0a5912-7830-4731-ab47-7fb110b46b9a
2837,2014-10-13,2014,10,13,0,56f1645f-d0b2-481c-bc49-0526ac23f92b
4860,2014-06-25,2014,6,25,2,6cf0277f-8192-4e69-95a3-22cca37fdc53
2047,2014-12-05,2014,12,5,4,ff49230a-3bee-432e-95cb-8012bcaf1609
4649,2014-05-09,2014,5,9,4,49c8b858-5f9e-47d1-ac9b-4b1df27a8839
3247,2014-09-03,2014,9,3,2,7755710c-5802-4f20-aa44-64e3689e93e1
4192,2014-02-22,2014,2,22,5,ff4d77a2-01b4-416f-9828-c8590f23dbd2
3491,2014-06-26,2014,6,26,3,243cd0f4-7316-4034-82d8-e0ce05ffb327
1025,2014-06-02,2014,6,2,0,dd8be8d9-96b1-4cb3-b84e-1b875a70873d
3556,2014-12-17,2014,12,17,2,86a46f05-e681-43ac-b050-b95145b3fbd1
3698,2014-11-07,2014,11,7,4,dd631cc8-36d1-41b5-84cc-1f4194b3a141
1534,2014-02-07,2014,2,7,4,936c2191-50e3-4b5d-9f98-27f22c3ef673
1327,2014-12-14,2014,12,14,6,e18efcaf-9a17-474d-9a5c-565acc1301ff
1716,2014-08-16,2014,8,16,5,bc5e9cea-2b2f-4c9d-b44c-752180f45e68
4500,2014-11-15,2014,11,15,5,7b48268d-c4f2-4433-b2ac-d35dac49baaa
1097,2014-03-05,2014,3,5,2,1c74e0d4-c516-452d-88fe-447365ac864e
3614,2014-04-13,2014,4,13,6,8e3e29ad-35d5-4f97-88ae-d08cf98d48b0
1717,2014-07-26,2014,7,26,5,7c06fe67-1b24-40b0-ad68-57d67c4da48e
1981,2014-01-11,2014,1,11,5,7b7801a5-964b-482c-b893-01df08b37e24
2320,2014-03-25,2014,3,25,1,cfd94e82-bbf7-4730-84e0-0328b7254821
3088,2014-11-03,2014,11,3,0,e025e425-98de-45b1-8f22-8f8d76c9affe
4920,2014-09-10,2014,9,10,2,d74c5373-b5ce-44a5-af43-da4e8827b99e
4338,2014-10-25,2014,10,25,5,c8803de5-0378-45ac-9f64-28f49387d322
2093,2014-01-06,2014,1,6,0,1361f8ff-9760-4bdb-b20e-ae44fbf4f680
4212,2014-12-05,2014,12,5,4,ab12caac-3563-4910-b4ae-f79bb381dfda
3817,2014-12-03,2014,12,3,2,00b7c67c-1133-4d97-8f44-70c7aa0ca0ef
2552,2014-08-10,2014,8,10,6,3db3bbf1-0712-43b8-8460-6b8ed86ef56e
2524,2014-03-08,2014,3,8,5,54cabc02-efbd-4182-be7a-49730a409eb7
2454,2014-12-07,2014,12,7,6,4e80a1ee-3317-4bce-b3af-eb48d15b44e1
1498,2014-10-29,2014,10,29,2,d49882be-5dd0-47b0-89c3-ed4865219672
2222,2014-03-04,2014,3,4,1,7a39ed70-b54f-414c-9523-311ddf2cfa10
3905,2014-01-25,2014,1,25,5,4935bb9a-0660-4c02-b4d9-9761b4558ea3
3485,2014-10-11,2014,10,11,5,6d88408c-84aa-45c6-995e-f05a73140682
4403,2014-06-24,2014,6,24,1,28474573-1cb2-471f-a530-d670229d3c36
2661,2014-12-14,2014,12,14,6,a3c06423-6cb2-41e6-bedc-62a0ef539dac
2415,2014-09-14,2014,9,14,6,dbdce737-dcd6-4304-8a8f-88b67f0d6514
4165,2014-09-16,2014,9,16,1,3dbc5877-b93b-4dd5-97ae-79ef437d1fbd
1838,2014-06-14,2014,6,14,5,46229079-05bd-43e0-a9bc-1d55f07bbe31
4129,2014-02-28,2014,2,28,4,d0b660b1-86ed-461c-ab4a-2dd681f602c9
3468,2014-02-06,2014,2,6,3,992f6ca7-e788-46b4-8364-ae778ded1f46
3515,2014-04-13,2014,4,13,6,643504fc-ad35-404e-bd1c-809c52f24da4
4683,2014-09-05,2014,9,5,4,c544a13a-eef6-4d80-a845-86c5238e61c6
4415,2014-08-22,2014,8,22,4,2487a550-11d5-4a25-8a03-39a582bd45b7
3778,2014-04-27,2014,4,27,6,9a6b4c84-ee41-451b-a944-0046bc9ffe13
2406,2014-10-27,2014,10,27,0,5648fff3-2c57-4469-8914-15db9159a6e7
2726,2014-11-27,2014,11,27,3,e8e7a233-b87a-4ab6-82cc-14abbe93626a
3370,2014-12-14,2014,12,14,6,d99cbada-3a13-4bfb-bb39-62f2366949bf
4485,2014-01-27,2014,1,27,0,acc387cc-3f47-4175-a05a-8430f05c0134
3266,2014-06-09,2014,6,9,0,6f11d8d4-fd15-4850-8c69-87f477c3e647
3115,2014-09-07,2014,9,7,6,3befd3c7-d45f-4d66-9fc7-932b6be7a95b
2479,2014-05-03,2014,5,3,5,c53bf198-4cd3-484e-9c96-9177779615e9
1628,2014-11-13,2014,11,13,3,9a2e8a0a-5156-4849-91c3-785a8aa5deba
1023,2014-06-13,2014,6,13,4,749fe26a-fd91-468c-995a-456e48e01e10
1089,2014-05-12,2014,5,12,0,a4cd8b79-0643-4c4b-a1c2-cb3274c3db3c
1386,2014-12-21,2014,12,21,6,1a2e4d05-ff6d-40c9-9b5a-4adc5ffd2edb
3221,2014-09-09,2014,9,9,1,48d7f98b-402b-4f8d-803c-66d51980e446
2623,2014-11-22,2014,11,22,5,b8b8d665-779e-4f5e-8fa2-ff45bdf05fa1
2142,2014-05-23,2014,5,23,4,28f4ee34-f15a-4b97-a742-9e9d88996371
4164,2014-03-03,2014,3,3,0,03424a44-3d6b-430f-8d33-d92b3a680a8f
1277,2014-01-25,2014,1,25,5,4c77af40-e835-44fa-936f-707e5af7caac
2927,2014-01-09,2014,1,9,3,d7d49cae-62db-4bbf-9edd-620e8dceef40
4455,2014-09-10,2014,9,10,2,79085ec1-e8cd-43f2-99fc-114e0a52ce6e
4042,2014-07-15,2014,7,15,1,48b92ace-7ab3-4c53-bda0-d2fac79760f5
1239,2014-04-18,2014,4,18,4,d9f9bdf8-42a4-45ac-899a-5b982199d7b1
1542,2014-09-13,2014,9,13,5,52bf1e6a-4099-4725-a70a-bbacc389a07a
4208,2014-03-02,2014,3,2,6,88986602-3182-49e5-a245-42fc13c0ff57
4106,2014-07-25,2014,7,25,4,fe937288-d077-4511-8159-bda5e7d20759
1853,2014-03-25,2014,3,25,1,9a4c483c-fa89-48bf-8029-220617b9fabd
2701,2014-08-16,2014,8,16,5,71c7734d-37f2-4a1e-8803-87b00c34aae6
3539,2014-03-19,2014,3,19,2,caa043f6-2558-4c9f-a0d3-6384a20ce810
1428,2014-10-18,2014,10,18,5,0708c846-43cb-42cc-b604-11fee408da03
2424,2014-03-23,2014,3,23,6,ab304705-66cf-4861-93d1-14abed59ca81
1528,2014-12-06,2014,12,6,5,669d7693-4c53-4f09-9495-ba113b5cea8c
3150,2014-11-08,2014,11,8,5,405502b8-23c9-4f22-9dfb-12d069f7caec
3635,2014-12-23,2014,12,23,1,ed5b86ff-f4fa-442e-8357-6d9e226bd963
4078,2014-09-27,2014,9,27,5,036c2852-5b3a-4382-a9ce-6017b5321519
3606,2014-11-11,2014,11,11,1,df88baf8-5d5d-4657-9ee4-9c6e5f95eec7
4066,2014-01-24,2014,1,24,4,c6bbab64-d9b6-4b82-9957-28b4e2b90d57
4508,2014-11-22,2014,11,22,5,5aba38fc-5a62-4fb0-893b-f70500c56c42
2284,2014-03-24,2014,3,24,0,ea8dfa25-3fc2-443f-af32-3e2d6ed405a6
3450,2014-11-26,2014,11,26,2,909921f6-50b1-4227-a888-b0b09f82265a
4097,2014-05-18,2014,5,18,6,5c23fb03-884a-490b-996d-a4d34ebce90b
4096,2014-04-20,2014,4,20,6,7229cb1f-b2fe-42c3-9771-0160be7d86e5
2637,2014-09-18,2014,9,18,3,69c79828-26b0-4fba-889e-2e09cfc40ac3
3007,2014-02-12,2014,2,12,2,681c89b3-7345-4bf8-80ba-91807a7eff4c
1859,2014-05-11,2014,5,11,6,4f23814c-4378-4add-aa75-5920f6f8ea64
1479,2014-03-29,2014,3,29,5,f1f84b0f-1141-4548-a7c3-ef4a86e2f39f
1719,2014-04-25,2014,4,25,4,6713b392-fa93-442b-bd7a-eb2e8bfaf580
1618,2014-07-13,2014,7,13,6,98d465f5-dc53-4885-8f04-aae132a2250a
3976,2014-05-10,2014,5,10,5,3a491dff-eb17-4ca6-8f88-94cd20aaa93a
2482,2014-01-21,2014,1,21,1,498ba1b9-704d-466e-b63c-8eaa2242a3fc
4899,2014-08-27,2014,8,27,2,bbf31b91-2933-4a9a-b2ba-b3555073e021
2364,2014-07-23,2014,7,23,2,2e8173f1-72f6-40db-992a-7868821c41f4
2478,2014-02-25,2014,2,25,1,b4429b51-99c5-4851-b7fe-fffb742d0cfe
3680,2014-10-25,2014,10,25,5,9365f79e-b0b9-4324-87b9-7c76de418f5d
2552,2014-06-20,2014,6,20,4,6cdf555b-ee4a-454d-96c8-f3603babb5ab
3676,2014-09-06,2014,9,6,5,e5448b61-b274-4b8b-95e4-3f629f5efdbe
1855,2014-07-16,2014,7,16,2,85905712-5ec4-4ff2-a2a3-15603cb783d8
3582,2014-11-29,2014,11,29,5,95dfcfc7-9cf8-4888-b6b1-8307e60fe596
2688,2014-12-21,2014,12,21,6,58931776-9db5-4867-9e58-b56cb48d895a
3782,2014-05-14,2014,5,14,2,76801a84-7bea-4ac9-b4ea-b45ae3f84e7a
1427,2014-12-06,2014,12,6,5,c02f75d6-0514-41ab-8969-59b1996fa86d
4310,2014-07-07,2014,7,7,0,1109093c-4fd7-42bb-a8a8-02b86137f8db
2803,2014-10-26,2014,10,26,6,cd01ea3f-c1cf-4739-bbc4-21b7e2054e19
4601,2014-05-01,2014,5,1,3,665e3be5-b08c-480f-a517-c166c14f539a
2027,2014-02-26,2014,2,26,2,df23d589-604a-4659-8b4c-fb588a7fff07
1398,2014-08-23,2014,8,23,5,9fc992b0-30aa-4951-83c2-24d05e336668
1896,2014-07-25,2014,7,25,4,d5d06dff-3ebf-46fe-b32f-05f7da31a0db
3731,2014-08-18,2014,8,18,0,3631982b-1cfa-4bed-bf05-f64cb7fbdcd1
2764,2014-04-18,2014,4,18,4,83e80497-f69d-4fea-92ae-0b882e0071d5
3909,2014-09-16,2014,9,16,1,637a9a87-14fd-4a01-9ebe-d77bd69f3a47
2857,2014-12-12,2014,12,12,4,439b00a4-ca37-429a-b0c3-041cf979a798
2192,2014-11-21,2014,11,21,4,f4a5538b-4dd3-4ef6-b758-74966f325ce4
1507,2014-06-06,2014,6,6,4,d74c5da2-7b87-4620-9648-158e87582412
4617,2014-03-11,2014,3,11,1,e587dbfe-dd16-43e4-b72c-d154b8ad0fc0
3920,2014-02-17,2014,2,17,0,c1425984-745a-4a15-8f6e-f2681ce2c3c9
1843,2014-09-24,2014,9,24,2,5c561155-bbfa-4e8f-876a-0e1f7aa076b8
2946,2014-09-20,2014,9,20,5,f88f37f6-f6b3-464e-b6ef-6e4a17ce0339
1087,2014-12-16,2014,12,16,1,753c6f19-b760-48b9-b288-b797040e4025
2014,2014-12-19,2014,12,19,4,3e23bcff-1be0-4a3f-a5ae-b38a5d41e4e7
1473,2014-02-27,2014,2,27,3,67a6f9c0-3de5-4cf3-90f3-9b233dae26dc
3095,2014-08-17,2014,8,17,6,ca2effad-28ad-483f-a3f4-a53b08aeb60e
4461,2014-05-13,2014,5,13,1,54e2f220-3441-4c57-a041-34780eb22d81
3879,2014-03-12,2014,3,12,2,b461adc6-5387-4eb1-96f8-9192555aac78
3083,2014-09-06,2014,9,6,5,ed116a30-a381-4624-b6d6-ee0e91f512ce
1114,2014-04-25,2014,4,25,4,be4e4215-4420-4fd2-8baf-e23d1ebaa57e
2390,2014-08-26,2014,8,26,1,11c5febb-b28f-4421-944c-91135ab1dc75
1625,2014-10-01,2014,10,1,2,72445000-9b00-4739-97d3-9d23281b2f8d
4842,2014-10-19,2014,10,19,6,8a336df3-fd0d-4c82-82b1-8641ae694c9e
4798,2014-05-19,2014,5,19,0,375d0a1e-d460-4f77-bef5-13e969431787
3127,2014-03-24,2014,3,24,0,9afab47f-78b3-494e-bc2c-928f2b25ed53
4051,2014-12-18,2014,12,18,3,d3068aac-b4a3-4dab-800c-941a64297fdc
1004,2014-08-19,2014,8,19,1,e05a2994-7b93-4e94-a217-97498111b2ac
3782,2014-09-21,2014,9,21,6,4bbb00bf-4219-4439-80d7-bad0212f2955
2974,2014-01-01,2014,1,1,2,20e16305-9d13-4adc-82d2-d7585417db63
1938,2014-09-25,2014,9,25,3,552df253-91ca-4b67-bac4-4dbaf2a0b5ca
4973,2014-05-28,2014,5,28,2,18665103-821c-4e68-bf4c-f5478f5d0df2
3065,2014-12-28,2014,12,28,6,9f9a6908-0b41-4a95-a1dd-ae48176758ce
2704,2014-02-08,2014,2,8,5,0a249d62-b056-4e3c-8ec9-635332f85412
3083,2014-09-19,2014,9,19,4,9a08eede-2951-4e43-97b0-416ccc9e447c
4442,2014-08-04,2014,8,4,0,2b4ecd95-b862-4a14-beab-de7ad4596fe5
2147,2014-09-15,2014,9,15,0,16fe081f-e8f5-42c6-825c-02550210ebec
4594,2014-12-24,2014,12,24,2,68070478-03cc-4ae8-b12e-fc677f041461
1108,2014-08-22,2014,8,22,4,c15bc931-eeb4-4438-b541-2cc11c5f5543
4277,2014-04-09,2014,4,9,2,1f18d994-4ba1-4878-b137-71370353f5cf
2058,2014-08-05,2014,8,5,1,5ccd8997-211a-4f87-b553-be38effa42e6
1041,2014-06-29,2014,6,29,6,79c11589-4a34-4cbd-9766-5e313c2cbb77
4494,2014-11-06,2014,11,6,3,f6b89a3b-ecff-46e0-ad09-1967e6e29623
3246,2014-01-14,2014,1,14,1,80ee4201-fe8b-40e0-9b8c-40c47212385d
2264,2014-10-17,2014,10,17,4,11260df1-d214-4fa1-a190-a668fccb4af7
4931,2014-08-28,2014,8,28,3,f07f788a-b996-44f7-a9f9-33a444d724ca
3457,2014-03-17,2014,3,17,0,66c64788-5d36-4c44-9abc-811bd99c598b
4444,2014-08-12,2014,8,12,1,e9fcdf78-5d22-41e8-b0c1-180f254ed3ba
1724,2014-04-04,2014,4,4,4,1861123c-7aa6-4451-9a80-b5ac26b27db8
1966,2014-02-14,2014,2,14,4,049559ef-135b-4e5d-84d7-c08242fe9e53
4126,2014-06-11,2014,6,11,2,fc8c90b3-1234-413c-86e8-87b329ece84f
3430,2014-12-01,2014,12,1,0,9de61a4b-efb9-4522-a105-89f547b8f7a2
2054,2014-11-21,2014,11,21,4,d5eeff12-edcb-4dd8-8bcc-2ae6c485d8d8
3667,2014-11-05,2014,11,5,2,ddbf4f87-7d29-473a-a043-fc9953315a5f
3329,2014-08-09,2014,8,9,5,a3410666-f2e8-4bc7-a069-996813704a2a
3841,2014-09-27,2014,9,27,5,003960f4-e077-4d74-a29c-73b73b81a0cb
2687,2014-12-16,2014,12,16,1,204dc7ea-7de6-4869-a425-f8402b4d4277
1328,2014-08-14,2014,8,14,3,27e41793-e9d6-477d-b042-7e7225e9fbee
4211,2014-03-04,2014,3,4,1,0bd067cd-3565-458b-a8bc-5a8f9d87a7ec
2604,2014-09-17,2014,9,17,2,fb3f51e7-68d1-4a05-99b9-f44db1fac24e
1937,2014-07-26,2014,7,26,5,9bf6f1ac-937a-4ac2-92f8-28cad09ccc04
3856,2014-03-03,2014,3,3,0,97f96339-eb42-4230-914f-8b7f03a39c50
3484,2014-12-25,2014,12,25,3,529655e9-3e92-40df-ac68-8fbf443d9432
1549,2014-02-03,2014,2,3,0,e38d566e-4d94-43df-9042-d92c2709bbf9
1702,2014-05-05,2014,5,5,0,021b0d88-0f1a-4946-9f85-ba6688e8b75a
3694,2014-01-08,2014,1,8,2,d3edc2f1-6fa1-4f7f-b6a9-baaa49029a78
4608,2014-07-20,2014,7,20,6,f0f47b97-e5c1-44de-95a4-5ddc926bec70
2376,2014-06-15,2014,6,15,6,8765977d-7d54-4775-8b54-d7da694c8798
3282,2014-10-07,2014,10,7,1,2360c105-b988-4dd7-a621-f3aa94b0dab6
2349,2014-03-14,2014,3,14,4,45b150dc-c6a8-4d1a-add2-94b29f910fb0
2936,2014-07-03,2014,7,3,3,892be062-7033-4df8-8b50-0965b32d3eec
2311,2014-03-13,2014,3,13,3,040521ce-7429-41e0-88ec-6b24b427a91a
1661,2014-07-21,2014,7,21,0,607dc7ca-6862-4951-b536-2e75811792bc
2652,2014-04-09,2014,4,9,2,33eeeee0-f6e6-47a9-a558-398ca93c40c4
2049,2014-02-04,2014,2,4,1,c146aa07-dfd3-45af-a515-cc6a876ab608
4855,2014-06-16,2014,6,16,0,84bc7060-e272-4f26-b721-41ebd36354c6
2715,2014-05-23,2014,5,23,4,ca344447-d385-4455-9a6d-94b1d43a53fd
4132,2014-02-03,2014,2,3,0,69cece4c-6406-4837-878b-8da124d80727
1887,2014-03-02,2014,3,2,6,c53c6af0-a97e-4e9b-b2d5-e1d624a06bc1
1832,2014-08-21,2014,8,21,3,00fcd40b-fc42-47d3-838a-f224fc8bc16d
1176,2014-11-21,2014,11,21,4,43192824-7918-42ca-94fa-46325601ddad
3382,2014-11-13,2014,11,13,3,e7e8c868-1a81-429e-b8ae-a452ed2f4d49
1444,2014-07-03,2014,7,3,3,201eefbb-1681-47ae-9816-1dec75972dfb
1702,2014-05-13,2014,5,13,1,fed0860b-0bef-4090-9fff-c8efff3fe141
3447,2014-06-30,2014,6,30,0,b51791c2-e71d-484b-96fc-0f6397006b30
4759,2014-01-24,2014,1,24,4,82ee52ab-b62f-4ef8-ba80-c378e78f3bd5
2536,2014-09-02,2014,9,2,1,f57e1f04-a5fe-4a43-a245-50641e20e683
3666,2014-12-04,2014,12,4,3,f7adb96d-ca5a-4bec-8606-3ecedb8b41fc
3767,2014-06-07,2014,6,7,5,1fb8a081-89a3-4765-8b0a-12c2b33cc1cd
3271,2014-02-25,2014,2,25,1,b85c6636-6440-4f9b-9c90-6695bec546df
3654,2014-06-17,2014,6,17,1,5db92180-3fec-4e12-b0ad-c94f38b7167c
4871,2014-07-07,2014,7,7,0,a5f46a3e-ecc3-44f2-b0d9-c6bdada7f98f
1217,2014-03-12,2014,3,12,2,d2255292-aed7-4dca-8fb9-159f2bf24f6b
1616,2014-03-05,2014,3,5,2,ef26c945-5be2-4372-9d51-c0d33d36b300
1329,2014-02-22,2014,2,22,5,524d4dda-764f-4ee9-8de6-546ffce5dbef
4603,2014-11-17,2014,11,17,0,753fcad1-6949-468f-8f44-6036cef0840f
4431,2014-10-05,2014,10,5,6,0cf667e5-55e8-4b25-a9e8-2304ace2bfc2
3913,2014-11-04,2014,11,4,1,3605d1fb-f5ae-4afc-a792-9c143c9224b8
2325,2014-06-11,2014,6,11,2,2757f8b9-dd1d-4f07-9ed7-fabbbbcf7da2
4117,2014-03-08,2014,3,8,5,0f3fbd58-459b-4614-a169-7dbec947ac32
2174,2014-05-01,2014,5,1,3,d004c48f-7d10-44c2-840b-d34f77f42579
4541,2014-03-04,2014,3,4,1,3c46ac6e-a625-4ab4-9d8d-30b6d349c957
3670,2014-06-05,2014,6,5,3,f0091bb8-db83-48d8-ae74-17074a050cca
3719,2014-10-26,2014,10,26,6,1ccb9734-c516-48b3-9c26-0091b318a757
3499,2014-07-13,2014,7,13,6,9bcfbd60-74a0-4652-a1ff-ec0fbbba471d
1749,2014-09-12,2014,9,12,4,1efcc646-0478-4f0e-9ada-22ed1a061159
1572,2014-05-17,2014,5,17,5,b7095a2e-d613-432c-b68a-28d30e567b26
2271,2014-03-02,2014,3,2,6,047351c6-5ce9-4e1d-89a3-0fa641c8b6ff
3834,2014-05-18,2014,5,18,6,6f9a387d-2c96-49e1-9014-79307431d431
1146,2014-05-23,2014,5,23,4,5046c79e-8655-4219-b48d-5be05df67a9e
4298,2014-03-22,2014,3,22,5,328f4e66-70ae-4797-829d-40089da51436
4164,2014-09-25,2014,9,25,3,c17055dc-07c5-43c9-8571-6b9bb452eb2d
3998,2014-08-01,2014,8,1,4,fa66ec28-50f8-492a-90c5-581190007394
3786,2014-10-21,2014,10,21,1,a78b6ca8-de35-4aca-85f1-dff27876897c
3285,2014-10-21,2014,10,21,1,7bda2844-67a7-4c5f-97db-200e254ee6d9
3159,2014-04-18,2014,4,18,4,9d8ab144-3a17-4486-ba9c-14ef9673aab9
3820,2014-07-26,2014,7,26,5,fd6b7b9e-d324-4020-9053-8a4402786ed8
1808,2014-12-15,2014,12,15,0,c248250a-015e-46a5-b897-0bd2efeb8b04
4860,2014-02-22,2014,2,22,5,a77df9dd-1569-45b6-b258-213e3aa2461b
1928,2014-05-23,2014,5,23,4,1323f563-58c0-4ca8-8289-06ffe222e728
1438,2014-01-19,2014,1,19,6,a3e83783-47f7-479d-af8e-21b59916205e
4290,2014-03-26,2014,3,26,2,95ae9055-01c7-4315-99d4-38395b1908b1
1818,2014-08-12,2014,8,12,1,5c7d01e3-f020-4792-929f-c7685f102472
1176,2014-04-08,2014,4,8,1,e0e8ba13-e1be-4bc8-9691-62f49a787108
4879,2014-09-19,2014,9,19,4,5fbd8300-1b4d-4d6e-8053-d98b0f209742
1574,2014-06-17,2014,6,17,1,b4565698-025f-4121-a10b-193e95f86076
1045,2014-10-04,2014,10,4,5,e7d3e411-0343-4ec5-950b-516614b727a7
1168,2014-10-31,2014,10,31,4,04dc1855-a0ee-4b4e-bd62-2fb42801ad72
4648,2014-03-10,2014,3,10,0,67a6ac27-c6f2-4d55-a615-d04c706008d0
1931,2014-04-03,2014,4,3,3,ace252a5-7ebb-4975-b7cf-5a440f25cabd
2868,2014-04-03,2014,4,3,3,d889eb9e-c8d2-45b3-9588-39ef65a41e8c
3082,2014-07-22,2014,7,22,1,3e075190-5796-43b6-be34-8d92cc50ea9b
2935,2014-04-21,2014,4,21,0,44cc54a1-42d0-461f-9bdb-5afaeb99dc34
2639,2014-08-06,2014,8,6,2,ae688af8-7d07-4ad4-bcf9-d95100f0d532
2789,2014-12-07,2014,12,7,6,9d314eb1-74a2-49be-b850-6da085c364a1
4153,2014-02-14,2014,2,14,4,182fdbe7-8eaf-4b63-9d00-b48259a342ce
3761,2014-12-02,2014,12,2,1,6e1b5937-9834-488f-b1d6-c3eb241eabef
4444,2014-04-25,2014,4,25,4,555f334d-a458-4858-b2af-1db3179be25a
2824,2014-05-09,2014,5,9,4,6a20b7d0-b68c-40b8-996f-4fc01c02f3e1
1146,2014-12-07,2014,12,7,6,79b9719b-f889-4cc5-a94f-45de12f65a74
4796,2014-02-03,2014,2,3,0,93af9b7f-d6cf-443b-b208-fa7aafd7aa8b
4586,2014-09-26,2014,9,26,4,f4d6baf8-787c-4ff8-9001-6f06a2beea23
1987,2014-10-29,2014,10,29,2,6daed415-dbea-4323-ae85-a4666802628c
4376,2014-07-12,2014,7,12,5,e554c128-176e-4579-8576-8a8b6ad4fc06
2511,2014-06-18,2014,6,18,2,f1df4548-0c64-46e5-9ea3-be1ee5a2cb28
3364,2014-06-05,2014,6,5,3,795089f6-ebf6-445b-bb2b-93d8bdf6d39b
4471,2014-08-10,2014,8,10,6,25073013-d868-4f2b-8701-fba0dd8757ba
2022,2014-02-23,2014,2,23,6,55d0290a-f9bf-49fa-b6e3-d06d1c8a6fd3
1097,2014-04-16,2014,4,16,2,99abf2f8-7e4e-4b44-bde7-552e0fe93358
1510,2014-03-12,2014,3,12,2,2f472794-05e4-4faf-9c82-b33a551defdf
1521,2014-12-26,2014,12,26,4,d89a669b-f885-4651-a44e-e4070d911adc
2601,2014-02-28,2014,2,28,4,16cbd97c-4301-4684-b852-732dac90e54f
1314,2014-05-09,2014,5,9,4,ab9b1e9e-af69-4991-b630-9cb87328ee98
3657,2014-11-28,2014,11,28,4,78dc705a-04ec-45e0-9e4e-0f7ec0da277c
4693,2014-08-06,2014,8,6,2,a00fe9f7-7ef4-4e22-99d0-0f6afa6eef7b
3095,2014-07-22,2014,7,22,1,4f12f231-fa56-4c64-87d5-9da6b630e3cc
1274,2014-04-25,2014,4,25,4,b637de88-8bf7-41ef-adb0-5dd6059eb9a4
2164,2014-11-19,2014,11,19,2,d5d0ad10-bbac-4bae-8c37-5e980f8ee08a
2447,2014-04-14,2014,4,14,0,5c03677b-c685-444f-871c-34b2facdfddc
3778,2014-11-22,2014,11,22,5,534c2676-a089-412c-bb6e-aa822e2ef68a
4219,2014-09-21,2014,9,21,6,e18cd6ef-f4e0-4b7b-8ddc-e1f357c5cc74
4382,2014-01-03,2014,1,3,4,7a1db2c8-1a8f-4b7f-8249-c818480d8bc1
2612,2014-07-30,2014,7,30,2,1a2aa184-83de-49ef-a990-dae18459c9dc
3899,2014-01-27,2014,1,27,0,5d93099f-9db7-4680-a8de-00dc79b060fe
4318,2014-09-08,2014,9,8,0,721bb91d-582a-42e0-8228-16b000df7282
1305,2014-07-26,2014,7,26,5,62035587-74f4-47cb-a43d-826464296670
4991,2014-12-22,2014,12,22,0,181dcaba-70a4-48f9-85c0-315d89e94af9
2998,2014-10-30,2014,10,30,3,41df51c6-b0e6-401b-800b-96dc22a9f740
3327,2014-07-16,2014,7,16,2,ccaedf2d-5a4c-47ad-86af-67721e51f61c
4115,2014-08-02,2014,8,2,5,7c4ef426-f22d-486c-afb3-fc0bb64c3014
1201,2014-11-24,2014,11,24,0,45b917dd-ed9b-46e2-ae89-9d366e7e38f0
1595,2014-06-27,2014,6,27,4,7cb62ed4-9c17-4a71-be01-6ab227ddc3f5
2017,2014-12-11,2014,12,11,3,5954dcb5-5348-4af7-93a5-a04c3bea6381
3142,2014-11-05,2014,11,5,2,6435aa8e-17bd-4275-bc5b-852e1cfbfe65
4862,2014-12-10,2014,12,10,2,29c7d201-9bff-453c-ba00-cc379ac7692d
4245,2014-09-13,2014,9,13,5,4a158169-cd02-4ff4-a767-faf0c46ba324
2570,2014-06-19,2014,6,19,3,b8afdf8c-69f4-428d-8cd8-ef6fff027da0
2839,2014-06-29,2014,6,29,6,a0eda4a1-24e1-4027-b18c-85a60b9cac19
3626,2014-11-06,2014,11,6,3,dce7a00f-59da-4cf0-94ea-22c132bf34d0
2119,2014-06-07,2014,6,7,5,e18a6df9-13ba-474a-88dd-dbc7820d1e8f
3409,2014-08-09,2014,8,9,5,079bc660-0f1c-47c4-9072-286b9e7666cc
1842,2014-05-30,2014,5,30,4,e5f78a0a-71aa-4cfc-9259-b4a70d7e9c98
1568,2014-09-03,2014,9,3,2,6a567e4f-2bff-45be-bcd4-d85f2448dfc1
3050,2014-03-05,2014,3,5,2,b214ace6-ab9f-4b89-bd1f-2632974c92db
2577,2014-06-28,2014,6,28,5,64877b23-778c-49ea-9799-1c7fda07b963
1898,2014-11-11,2014,11,11,1,4fc39a7a-d107-43fd-842f-9ba14d89fd0b
1946,2014-08-11,2014,8,11,0,2530ea89-db56-440d-904b-b78db7d261b6
4075,2014-02-12,2014,2,12,2,71f37e95-7c12-4574-a133-e27aa89b3bf1
2401,2014-06-25,2014,6,25,2,11d63632-1694-400b-9836-5ddc9776ed2f
2014,2014-08-10,2014,8,10,6,5b7c0473-bd36-4179-90d3-2d71af3a0520
2081,2014-05-18,2014,5,18,6,744aa199-6a29-4809-a498-9db06cfae1bf
2838,2014-04-19,2014,4,19,5,cd5c7e8c-ac2c-41a5-8b32-53607576514d
4319,2014-09-29,2014,9,29,0,2bb513ec-06ae-4a07-9428-7ff67e0b2dcc
2122,2014-09-16,2014,9,16,1,e8a6bc79-f12b-4132-b93d-0e09e941ef07
3099,2014-09-20,2014,9,20,5,9ae2828b-1bb9-4aab-a97c-efd1aceccf8d
2077,2014-04-28,2014,4,28,0,ee91737a-99be-4a02-a2a2-bf15734dcd01
4881,2014-12-30,2014,12,30,1,df1943a4-d7be-40d7-8769-5e43b8cc0513
1373,2014-04-28,2014,4,28,0,ff77243d-4c22-4d58-977f-1f28402d418f
2514,2014-06-24,2014,6,24,1,0a374416-6fe4-40dc-b2b2-04b3d5460b9c
